category,dest_zone,pack_type,handling,weather,customs,distance_km,weight_kg,volume_m3,profit_usd,risk_event
food,APAC,box,fragile,clear,medium,6079.929099245022,12.875707717911984,0.013758127663914236,57.77958675051452,1
spare_parts,APAC,box,fragile,clear,high,6690.710420123845,10.555486339186757,0.038345189337165596,77.97759112557438,1
pharma,ME,box,standard,clear,medium,5241.820253201908,3.5685093746389676,0.04140796504256926,67.4397358208818,1
pharma,AF,polybag,standard,clear,medium,4885.235541957388,9.718642429968904,0.016303033473797295,119.06951886315522,0
spare_parts,NA,polybag,standard,storm,medium,6976.871112054597,2.6991732554981946,0.017194693582187986,42.35929811640959,0
electronics,ME,box,standard,clear,low,3890.1218257982273,6.798805976930062,0.013469932653712376,64.35555925154624,0
pharma,EU,polybag,fragile,clear,medium,3372.3287723696953,7.307952972614693,0.06294165496283542,118.72463193623456,1
spare_parts,APAC,polybag,hazmat,clear,medium,7263.588065823577,6.491648112010516,0.08995835781319901,64.3490270023097,1
fashion,NA,polybag,standard,clear,low,6259.362706312115,1.508260265859855,0.05192989352051264,37.458387767043405,0
fashion,EU,box,standard,clear,medium,2710.712811266403,8.998380302104641,0.025535657275535993,45.359103945628554,0
fashion,APAC,box,standard,clear,medium,7084.319160477593,3.0343490142464846,0.05327969492301446,37.104526995945236,0
fashion,EU,polybag,standard,storm,medium,3325.8576861220254,1.7044642610930199,0.051459375131331926,35.423675282301204,0
food,EU,box,standard,clear,low,3391.9749932764776,8.798010787561733,0.016554067039004774,57.32810851585516,0
electronics,EU,box,standard,clear,medium,3012.5542205471274,13.869967071454003,0.010834405595813244,113.01302266851134,0
pharma,APAC,box,fragile,clear,medium,6316.96726631381,1.6446074433123605,0.007906790720862129,72.9399317759769,0
electronics,EU,box,standard,clear,medium,2956.2899136779824,0.48037474401586866,0.014586042195385672,57.360676911496064,0
electronics,EU,box,standard,storm,medium,2507.6694414164335,3.5294008317353445,0.029840744818854237,80.89403855663211,0
fashion,ME,box,standard,clear,low,4453.9387396662705,6.904231428102671,0.04763980754601504,66.55332795222162,0
fashion,AF,box,fragile,clear,low,4715.274516132492,2.7242237924558594,0.028454236628256677,41.29490866058743,0
documents,APAC,box,fragile,clear,medium,6439.434468988624,7.081504107964086,0.050331688941854136,24.0258951822022,1
fashion,NA,box,fragile,clear,low,6421.081944094408,3.3448552851303335,0.018289691370438534,40.02124464338283,1
fashion,AF,box,standard,clear,low,5812.1686579494335,1.9532654691658593,0.03836895147574708,46.204829283099336,1
fashion,APAC,crate,standard,clear,high,6253.074271139623,0.6282882952990912,0.036816448287048165,22.906287377698504,0
cosmetics,APAC,box,fragile,clear,low,6494.584103965776,11.768447454617466,0.09827139298268654,98.5514449904861,1
pharma,ME,box,hazmat,clear,medium,3972.5439602131983,7.5351585959363785,0.012553938669894515,109.09189653464892,1
spare_parts,NA,polybag,standard,clear,medium,6695.028839931237,8.839001424412164,0.09818542815886476,86.68651670851013,0
cosmetics,APAC,box,standard,clear,low,6386.544521402048,0.25535319840527226,0.08537433373313263,34.38547724899522,1
pharma,ME,box,standard,clear,low,3641.781146159202,4.2395712001248205,0.012950807569125485,69.10130651959113,0
food,EU,box,standard,clear,low,2641.9086336752243,13.05955988014393,0.029524192323345928,70.374827335071,0
spare_parts,NA,box,standard,clear,low,6657.293358643663,22.467963737877383,0.06726082310918133,88.58356296093892,1
food,EU,box,standard,clear,medium,2269.27637242556,10.183834110265238,0.0059533554121005425,72.72976096551757,0
fashion,APAC,box,standard,clear,medium,7269.779038932638,5.398988754978637,0.014758279084885254,50.93890749379361,1
spare_parts,NA,box,standard,clear,medium,6825.23242047558,2.9361065963445,0.0016861281785361642,55.07844091637462,0
spare_parts,APAC,box,standard,clear,medium,7099.4878254568775,7.286210474548987,0.04904999011529518,74.8516202521042,0
cosmetics,APAC,box,standard,clear,low,6988.097381298954,0.9680879029384741,0.005090909440707664,28.31559683460935,0
documents,EU,polybag,standard,clear,high,3038.3123371536517,2.2101517260224552,0.02406430174555569,22.73877503119793,0
spare_parts,NA,box,standard,rain,low,6132.280340360067,4.612502809224684,0.03806041434044997,39.0372155426099,0
fashion,NA,box,standard,clear,low,6294.404690250962,10.09661905111958,0.009882923756548206,40.066661846942665,1
spare_parts,EU,box,standard,rain,medium,2779.070168674975,5.791241582472811,0.08939897757919726,43.666164497857274,0
pharma,APAC,polybag,standard,clear,high,6139.67510151598,8.391019863401095,0.043745847804329815,105.82226131780844,1
food,APAC,box,standard,rain,medium,7446.765230384778,7.0341940291195115,0.051312142799080716,40.91063894060876,0
food,APAC,polybag,standard,clear,low,6241.161231203125,3.64414050530511,0.02848032190224769,34.46197697030241,0
spare_parts,AF,box,standard,storm,low,4979.840860957986,1.2630153617904905,0.03232361186742082,48.70354510379518,1
pharma,NA,crate,fragile,rain,medium,6350.990309480173,2.879312665127598,0.01903442512542511,93.74636091316701,0
food,APAC,box,fragile,clear,high,6941.515952823277,6.384677953112691,0.02108805356990581,27.26698914894276,0
electronics,ME,polybag,standard,rain,low,3998.40684854512,2.904895419338275,0.018045772337180212,81.80288327965772,1
cosmetics,ME,box,standard,clear,low,3874.5812694936935,6.195761362935429,0.01128471917892284,48.26288387808079,0
documents,EU,box,standard,rain,low,3433.077244440531,15.885148594194543,0.020093239252242972,37.163391602777324,0
spare_parts,EU,polybag,fragile,clear,low,4472.781186649078,1.099388516788696,0.007387323414912679,46.28372389434615,0
electronics,APAC,crate,standard,clear,low,7754.150147797961,8.547735859428517,0.09862586631164075,106.5185635190378,1
documents,APAC,polybag,standard,clear,medium,6835.049785879228,1.0307207411227686,0.01838387420452043,24.97843090885588,1
spare_parts,EU,box,standard,rain,low,2241.6200969543147,7.351987231561807,0.0161268910399947,62.27499618897226,0
food,NA,box,standard,storm,medium,5717.043941787038,8.467069386872307,0.0237604114699674,32.81105964312988,1
electronics,ME,box,standard,clear,medium,4632.784506600178,3.0968578666206383,0.035783554690811376,44.5401141813161,0
food,APAC,box,standard,clear,medium,6820.84365116375,11.289435290971728,0.013805680086772241,59.98783159322623,1
electronics,ME,box,standard,clear,high,4270.872316335925,7.423089088700592,0.03608761839347511,92.28076349769034,0
fashion,NA,box,standard,clear,low,6632.9035902057885,17.70936235994227,0.01191375818388037,99.84124600125878,0
pharma,EU,box,standard,storm,low,2686.6222930839886,3.474076399178596,0.010701221558323207,50.56431555604321,0
documents,APAC,crate,fragile,clear,medium,6793.584251580282,3.680184794752914,0.050693686130893915,27.73920868803605,0
fashion,APAC,box,standard,clear,medium,7040.6644231423115,1.3638901395809302,0.0181450152140724,39.353480754761705,0
spare_parts,NA,box,standard,clear,medium,7227.809320820235,21.392481658998005,0.01961979831148945,119.46169571354037,1
documents,ME,box,standard,storm,medium,4946.760480840387,11.769534686394335,0.005328433177803598,33.221583800326606,0
electronics,EU,box,standard,clear,low,3325.1268330279763,1.9040335906223371,0.035717701809696946,55.608269612312164,0
fashion,APAC,box,fragile,storm,medium,6589.439978801347,8.367798819032764,0.020435243467370655,46.24062160331279,1
spare_parts,NA,polybag,standard,clear,high,6590.785309249355,14.934114877528984,0.05056785501006925,101.2126104580098,0
spare_parts,APAC,box,standard,clear,medium,7352.952890752667,3.6874155712933367,0.05096800003212899,71.90800931408778,0
cosmetics,AF,box,fragile,clear,medium,6044.452234173279,3.2395053287613145,0.02892374436592179,29.34200264463871,0
pharma,EU,box,fragile,rain,high,3588.5688283214904,1.0406225847507808,0.02663239319777538,59.735133577763904,0
pharma,EU,box,fragile,clear,medium,2765.561668075843,10.771277225599816,0.01822405112114238,148.18096778567048,0
spare_parts,NA,box,standard,clear,low,7029.225834905972,2.940033917157337,0.10246326244383566,41.66529275484326,0
spare_parts,NA,box,standard,clear,medium,6236.264334899825,1.4852261489166778,0.017369099266553497,50.48644276167177,0
electronics,AF,polybag,hazmat,clear,medium,5688.046850949962,7.959434322464611,0.06162673924548266,34.35539585819314,1
electronics,AF,box,standard,rain,high,5782.833612293241,1.1509936555219085,0.029444339606020855,49.87089412605704,0
electronics,NA,box,hazmat,rain,high,6872.700600669481,6.700250411183891,0.004289768694490114,59.42716183995216,0
documents,AF,box,standard,clear,medium,4946.8480236755695,1.6803578809346336,0.10729909435200863,30.459496624269775,1
documents,NA,box,fragile,clear,medium,6024.215545197004,8.669262124848778,0.013340262410743554,22.489199623771295,0
spare_parts,ME,box,standard,clear,low,4060.8015995909363,1.945732117880799,0.01795685703965,35.44578253834771,0
electronics,APAC,box,fragile,clear,medium,7072.748907250556,3.124157049268881,0.03192620228895012,51.43978013017357,1
food,EU,polybag,fragile,rain,low,2634.695486737741,5.528986589351385,0.05054148553640234,36.87100836583383,0
fashion,ME,box,fragile,clear,high,3399.186086334565,3.481135417096435,0.03533270801184425,35.287207957941604,0
cosmetics,APAC,box,hazmat,storm,low,7452.081442017366,21.96003392307922,0.022701460535657168,76.8063390215696,1
fashion,NA,box,fragile,clear,medium,5927.768995327337,2.31221829371272,0.023564540333454335,37.763377090609794,1
spare_parts,AF,box,standard,clear,medium,5294.691217720144,1.5433484548717775,0.0220156538050995,34.854029767270816,0
electronics,NA,box,standard,clear,medium,6669.143066294985,15.689276283133939,0.02894763319700063,127.04954352472943,1
pharma,NA,box,fragile,clear,medium,6145.320194957745,4.088404158156253,0.040351869617542516,67.78324425336125,1
documents,AF,box,fragile,storm,low,5120.260457239496,8.156788913108208,0.05495785523066502,16.837201086653867,0
pharma,EU,polybag,standard,rain,medium,3704.8799100544984,2.7720802337800134,0.03143811558336712,71.50505282426361,0
electronics,EU,box,standard,clear,medium,2224.419694144191,3.8560568018694195,0.025991540179713092,73.43627739460533,0
documents,EU,box,fragile,storm,medium,3492.6618438307764,6.649147458857542,0.07671151737484815,24.31269920618707,0
pharma,NA,polybag,standard,clear,low,6517.143963981466,6.23456213412442,0.020723085139369598,90.94743468033214,1
cosmetics,EU,box,standard,clear,medium,2635.578877476304,11.803080879315857,0.025651097930773498,55.975859748733775,1
pharma,EU,polybag,standard,rain,medium,3171.3072018276885,1.4640148982830234,0.018945731608770357,57.47294934546488,0
spare_parts,ME,box,fragile,clear,low,4005.925716143558,5.96765679673661,0.018372127746552138,68.8754958459303,0
cosmetics,ME,box,standard,clear,medium,4263.6467007947995,0.5572927031354773,0.03703832745834865,39.56997404444478,0
food,APAC,box,standard,rain,high,7152.81956202163,4.480958414188807,0.009585329856091633,26.933779195720998,0
cosmetics,AF,box,standard,clear,low,5590.012890717462,10.414234348051107,0.023300460051423583,45.80182691213543,0
electronics,EU,box,standard,clear,low,2809.2275952863406,28.27345779114139,0.01772191837241544,189.6571785734976,0
spare_parts,AF,box,fragile,rain,low,5555.7693428965185,7.050848456885679,0.02583828464566263,49.238668755864474,0
electronics,APAC,box,standard,clear,medium,7704.804014643103,11.026913730187589,0.02405614011509227,75.59509987420671,0
cosmetics,AF,box,standard,rain,medium,4660.475112769928,3.4969121094162166,0.07255867320640974,42.05664195499541,1
cosmetics,APAC,box,standard,rain,medium,6431.451644473681,3.521383617490379,0.05359436300271286,37.67155634095736,0
fashion,NA,box,standard,clear,medium,5834.520430314464,5.133296095744397,0.061928553688261855,39.89060247496787,1
cosmetics,NA,polybag,fragile,clear,high,7293.819517739984,5.043280624225168,0.025469272518379518,42.55225436319574,1
pharma,AF,crate,fragile,rain,low,5208.170270130164,6.437117261972061,0.03269609933346867,87.14586320274637,0
fashion,ME,crate,standard,clear,medium,4114.29079564318,1.6327470766509578,0.03730487357400862,36.352211624255716,0
electronics,AF,box,standard,clear,high,5461.189686030477,13.813629044065832,0.01883664792005894,107.67449739493419,1
spare_parts,APAC,box,fragile,clear,low,7210.78420503718,5.623527761748852,0.009194125811159881,81.35241264943167,1
documents,NA,polybag,standard,clear,low,6591.62610348963,8.688859302178454,0.01776303023506355,35.220819955786624,0
cosmetics,EU,polybag,standard,clear,high,3623.383564933336,11.265455972385281,0.03750071999872441,61.81163703632361,0
fashion,AF,box,fragile,rain,medium,5146.3201737271675,2.0466818381319416,0.0534903689095433,50.56364502911024,0
electronics,NA,polybag,fragile,clear,medium,5960.618269930166,12.932140133201479,0.14619496503409454,101.4418222014282,0
electronics,APAC,box,standard,clear,low,7471.424600647847,7.290842847582825,0.008003792082292117,111.84238955273078,0
cosmetics,AF,polybag,standard,storm,medium,5112.295112878961,7.765085834593083,0.0448636767103795,85.99594400986066,0
documents,NA,crate,standard,clear,medium,5747.188842222351,4.878074326687775,0.03190071272601572,31.13301150891584,0
spare_parts,EU,crate,fragile,clear,medium,1656.2833942850345,15.846141627648805,0.0881468467689341,101.91013654621047,0
fashion,ME,box,standard,storm,low,3521.7855693296233,12.954531839946945,0.05375013707649092,78.68679191058483,1
documents,APAC,box,standard,clear,low,6502.794404929213,3.084463767235761,0.01992147451796042,29.150159231648374,1
cosmetics,ME,box,standard,clear,high,4201.667091738005,4.515802974980003,0.018709052623396515,34.16361702594454,0
fashion,NA,box,standard,rain,medium,6630.128749091699,6.6695728315539675,0.019433304208441273,53.81585186645791,0
cosmetics,NA,box,standard,clear,medium,5809.580056668561,4.872146967312757,0.006887187776693147,41.12923437571811,1
fashion,EU,box,hazmat,clear,low,2844.4395589992528,11.999730977060874,0.00625836942999236,46.200284445331405,1
documents,EU,box,standard,rain,low,2697.753387237491,12.995629746579095,0.013446592393508407,39.577323813717946,0
cosmetics,NA,box,standard,clear,high,6674.60141546317,3.801186594488872,0.008978968150884817,41.714873152889524,0
pharma,APAC,crate,standard,rain,medium,7168.013976281905,3.201365942254559,0.002969937005446239,50.21026239790495,0
cosmetics,NA,polybag,standard,clear,medium,7207.795324413605,5.062068058860356,0.023816840416645713,59.79495980064873,0
documents,APAC,box,standard,rain,low,7411.466667737839,6.76404386552441,0.029153000911304527,29.95461680785373,1
pharma,AF,box,standard,clear,medium,4580.1542530361885,6.808105899028079,0.08778004030809655,123.56536788417692,0
food,APAC,box,standard,clear,medium,6871.939984354689,2.2819864330021,0.001377624147240175,37.927328642430105,0
electronics,APAC,box,standard,clear,low,6676.3900806054935,1.659931907957359,0.021360857276221577,48.20158839040125,0
documents,NA,box,standard,clear,low,6421.295559660659,11.228928805785495,0.025921310179445625,52.60879277901137,0
food,ME,polybag,standard,clear,low,4157.6504457949095,3.322627983749336,0.025628934812890705,51.950048700066155,0
fashion,EU,polybag,hazmat,rain,high,3715.891575431514,4.565150748799709,0.08423424343869967,35.7260078318427,0
spare_parts,EU,box,hazmat,rain,high,3313.34074968209,9.951275601769813,0.006120827092790635,72.85998329695586,1
electronics,ME,crate,standard,clear,low,4219.734220565553,5.977800622206206,0.022016466386997346,78.35153859160215,0
fashion,NA,crate,standard,rain,high,6563.015939745907,4.606704347276448,0.009766842763367575,34.27393201675819,0
food,EU,polybag,standard,clear,medium,2448.0027008796874,2.0931566781841386,0.015745222667275707,29.199437766917885,0
fashion,APAC,crate,standard,clear,high,7084.545861322978,3.3801264597036456,0.012674736756183747,57.72556097126525,0
cosmetics,ME,box,fragile,clear,medium,4081.29720023279,2.8119660199501295,0.04577384108184036,36.837012203901324,0
fashion,NA,crate,standard,rain,low,6140.081064538667,4.185400763710219,0.025509660174892854,58.0042765996743,0
electronics,NA,crate,standard,clear,high,5911.622384208361,2.5855406905800717,0.042829086229955626,81.33876729555377,0
electronics,EU,box,standard,clear,high,3859.1345811483293,1.732763326144359,0.07210093731299183,69.96457713741854,0
electronics,ME,box,fragile,clear,medium,3977.8966109444696,4.891614111055539,0.04744101490084399,96.49794141241061,0
documents,ME,box,standard,clear,medium,4594.5966306221435,7.494711536670683,0.010872993139645943,34.960617213637555,0
food,NA,box,standard,clear,medium,6645.836986638092,0.9343306421558801,0.05622133793468907,36.09900061825832,0
food,APAC,polybag,standard,clear,low,7358.7085358301465,2.231841657216787,0.02589841114368201,40.64529856305645,1
cosmetics,AF,box,standard,clear,high,4472.740814721172,8.273566505605935,0.03116113336479569,48.67529569206488,0
spare_parts,ME,polybag,standard,clear,high,4788.14985132618,6.336195512572939,0.0595677839124267,64.45785642798315,0
electronics,ME,polybag,standard,clear,low,4880.049458221759,6.833237017641803,0.006473377717371054,52.50365187635915,0
fashion,APAC,box,standard,clear,low,6361.388958625079,8.101568998491423,0.035009097819798315,59.38556961357188,0
pharma,APAC,box,standard,storm,low,7152.550490077354,9.390817653716285,0.005969484290362287,87.81607476596936,0
cosmetics,AF,polybag,standard,clear,high,4769.446348720177,4.305559901052687,0.01611019683186285,28.763346196213714,0
spare_parts,NA,box,fragile,clear,medium,6347.491770265254,5.066785974116421,0.058541066835652605,71.28027550082284,1
documents,NA,crate,fragile,clear,medium,6042.977064593601,1.8610259422478321,0.017352096213939815,19.86636981031714,0
spare_parts,NA,polybag,standard,clear,high,6740.536612412294,4.7111531906454625,0.026825068170711168,79.55693626492942,0
fashion,APAC,box,fragile,clear,high,6654.216804980037,7.818603965710673,0.053884785348292906,62.3248829009947,1
electronics,NA,box,fragile,clear,high,6488.5249234203175,4.134632584968871,0.02125589350416682,89.07582014805043,0
electronics,AF,polybag,fragile,clear,medium,4734.761526046409,4.070291146787838,0.021835986489603464,66.44834782995943,0
spare_parts,NA,polybag,standard,rain,high,6903.098103569901,2.05857186162979,0.020720327517254007,51.925169849680216,0
documents,APAC,box,standard,clear,low,6685.518863601111,3.643833667928633,0.010353977116455358,28.503796423244314,0
documents,EU,crate,standard,rain,low,3045.8936033233986,4.697579403823288,0.04194301152917672,11.763980168545197,1
fashion,ME,box,standard,clear,medium,3947.7657951766296,8.84866029141778,0.03873734177243778,34.29640936402163,0
spare_parts,ME,box,standard,rain,low,3419.5504783756737,2.799620887912275,0.0744779654921948,55.413919757136,0
food,APAC,box,standard,rain,low,6376.137413533039,3.2310509511682453,0.015440535866695585,21.443785931255427,1
spare_parts,ME,polybag,fragile,clear,low,4089.185946463351,8.423933803529355,0.035102994062450134,58.66157687148237,0
food,EU,crate,hazmat,clear,medium,2917.234586612719,0.5043138415256841,0.015423647780293512,32.400372700008006,1
electronics,APAC,box,standard,clear,medium,7471.992850212482,9.572080787751167,0.07043591648587831,106.3975884541327,0
electronics,AF,box,standard,rain,high,5891.87609563182,3.7695886953852966,0.029970691037965142,77.84099991426208,0
documents,APAC,box,standard,clear,medium,7103.651831081527,3.4366421722568514,0.09111959444720615,20.159361045284395,0
cosmetics,APAC,polybag,fragile,clear,medium,7686.979267898826,9.329329648248976,0.020221062524897287,67.98129475856801,1
fashion,ME,polybag,standard,clear,high,3978.649157534519,5.928408840705973,0.03143103472173987,36.99281808635297,1
fashion,AF,box,fragile,clear,high,5505.320820947487,4.98952608477069,0.020239197701116807,47.45704392533719,0
cosmetics,ME,polybag,fragile,clear,low,4355.743776680835,3.6203636655567912,0.08312092836265933,54.27458710003005,0
documents,AF,polybag,standard,clear,medium,5390.8419510193025,2.4001700512995194,0.052937820887933806,34.642059388242714,0
electronics,APAC,polybag,fragile,clear,high,6379.001244117332,9.555277909443728,0.045869531713262614,131.0240775855766,1
electronics,NA,polybag,standard,clear,high,6535.302165903477,6.649678475533576,0.050198219731641174,95.71770841106255,0
spare_parts,NA,box,standard,clear,low,6310.503219205132,1.6074964898213047,0.054387892799563776,46.46052753539951,0
food,APAC,crate,fragile,rain,medium,6308.8562505909495,10.556081167623997,0.03695831686140031,54.54762765699797,0
electronics,APAC,box,standard,storm,medium,7029.994431923821,0.7438856062551238,0.025627328508591507,59.09729528841833,0
electronics,APAC,crate,standard,rain,low,6025.336217306922,2.6757065714611947,0.01234971684154406,52.52930792375812,0
fashion,AF,box,standard,clear,medium,5759.190647244425,2.025393665157994,0.010377509120854693,39.44766920612801,0
fashion,ME,polybag,standard,clear,low,4227.742688792636,0.8753912489541442,0.011732482789420316,37.140166473971334,0
electronics,EU,box,standard,clear,low,2486.124256294367,4.982906921080849,0.04487557093437464,87.45173857432131,0
fashion,ME,box,standard,clear,low,4053.6471857930273,3.366782484136417,0.03146326174450992,29.2823545140088,0
spare_parts,NA,crate,standard,rain,low,6486.650137630971,3.616026509468627,0.018069831354887638,52.98546919328559,0
spare_parts,ME,box,standard,rain,low,4683.010607439972,6.672896075073154,0.015614093947292823,76.89339243053638,0
documents,AF,box,standard,storm,high,5809.342886945307,1.6945812723818507,0.007914996533655072,24.008036028720955,0
cosmetics,NA,polybag,standard,rain,low,6416.407503166475,6.181631879927358,0.02223293563141505,46.74792027801503,1
fashion,APAC,box,standard,clear,low,6763.439175119599,17.28074265354762,0.014778261908495715,69.94138715302225,0
documents,APAC,box,fragile,clear,medium,7650.103597984002,2.976704045451558,0.011813004669351274,20.410004680458712,0
spare_parts,NA,crate,standard,rain,medium,5782.036192868998,19.2411937325383,0.005962808150419763,116.26611717478767,0
food,APAC,box,standard,clear,medium,6143.632178838074,7.602724923029431,0.015464720682187882,27.788152406164226,0
fashion,APAC,box,fragile,rain,high,7448.914171911792,8.399286267565998,0.010349130834569132,38.49303039048,1
fashion,ME,polybag,standard,clear,medium,4102.29889434516,4.985110690752148,0.04550247513261345,38.233468984105414,0
food,EU,polybag,standard,clear,medium,3304.5540592238535,1.944050328261077,0.02427280945830579,36.215551257706736,0
food,EU,box,standard,clear,medium,3640.8725993365356,4.124558456754786,0.04180804424841476,50.83522201608293,0
electronics,APAC,box,standard,clear,medium,5940.310323453476,7.474367250699322,0.024795147601647898,88.47802265591893,0
documents,EU,box,standard,clear,medium,3584.2486928430903,2.3897105147019557,0.05863811977835321,17.242213685276948,0
food,EU,box,fragile,clear,medium,3337.990592498628,5.717203732493632,0.0029549953633845414,36.98681834005162,0
food,AF,box,standard,clear,low,4535.277011795273,9.955366239184004,0.017473963342210495,38.8519236545644,0
fashion,APAC,crate,fragile,clear,medium,6564.466482485774,2.7300254109928037,0.044803078910795095,35.89093898574841,1
spare_parts,APAC,box,fragile,clear,medium,6817.40549126224,11.017100224019629,0.017357361373290824,61.12019640988869,1
spare_parts,AF,box,standard,rain,low,5493.752687029055,2.587153021128545,0.01765113071804888,45.4808691990268,1
electronics,NA,crate,fragile,clear,medium,6033.9630410990085,14.220372684912832,0.008641921395455363,85.63304663049341,0
food,EU,box,standard,rain,high,3349.828749875779,7.657320537854254,0.017515395224270022,64.66932074051968,0
pharma,APAC,crate,hazmat,clear,low,6840.291024817038,5.442712286612405,0.025179590606130217,94.39224688631317,0
spare_parts,EU,polybag,standard,clear,medium,2620.6355033013074,11.34291130604773,0.08011445657235176,70.48234185911808,1
fashion,NA,box,standard,clear,low,6259.037165930447,8.505727392655803,0.01581003818155785,49.216406748627364,0
spare_parts,APAC,box,standard,rain,medium,7019.923487638638,6.727827482948662,0.025505227567647754,89.7624753241303,1
cosmetics,NA,box,standard,clear,low,6222.600667070311,2.7219517372334074,0.11796723881686039,55.57030890071395,1
electronics,ME,box,fragile,clear,high,4047.372620786474,5.632491553222314,0.07924549604033497,78.49905770294447,0
electronics,ME,box,standard,clear,low,4037.5580189936363,6.762306058771767,0.04632019642304443,71.2835649532417,0
fashion,APAC,box,fragile,clear,high,6062.032823979677,9.190234976819006,0.039006508936825814,57.60810229842558,1
fashion,EU,box,standard,clear,low,2760.29205858725,3.604078434630156,0.025000048533600352,34.18204909341731,0
food,NA,polybag,hazmat,clear,medium,6392.923034324941,2.944146422151248,0.044230419638371925,44.92921232272053,0
spare_parts,AF,box,standard,rain,low,5204.534484061659,3.27143755845666,0.028203364151949906,83.45131559395143,0
fashion,AF,box,standard,clear,medium,5514.587753196259,8.560743629475722,0.0036867602113688233,50.75732000577006,1
documents,ME,box,standard,rain,high,3784.7813693049607,3.3013705585989124,0.023144314393164857,23.899473315410077,0
electronics,NA,box,fragile,clear,high,6917.628763442138,8.58925858741928,0.01894001913878734,62.27233334186858,1
food,ME,polybag,fragile,clear,high,4025.7237019376507,6.595133519838404,0.019944995315121308,56.91219462417168,0
documents,EU,polybag,standard,clear,medium,2963.5955337677756,7.211525566968719,0.026678147346542804,33.010580784046546,0
spare_parts,NA,box,fragile,clear,medium,5771.974057755025,14.980529001330709,0.01804187119101802,55.21339531677275,0
pharma,NA,box,standard,clear,high,6023.618272654097,9.348471807616184,0.051911082683033336,119.82681230357566,0
spare_parts,NA,box,standard,clear,high,6914.40173722165,11.53271961241609,0.06289338883740009,85.85810847533621,0
electronics,EU,polybag,standard,storm,medium,2569.172495306653,3.313635244790553,0.05564703744636137,70.61389201155637,0
electronics,EU,box,standard,clear,medium,2535.6985355742904,1.9086273084879293,0.013264922961145861,52.29003150587879,0
cosmetics,APAC,polybag,standard,clear,low,6826.219668471446,2.3963010465326366,0.06474507385712341,42.711803676190655,1
electronics,ME,box,standard,clear,medium,4503.05572981401,1.9152383233196435,0.02288134775658325,44.45186665060131,0
fashion,EU,box,standard,clear,medium,2932.8952470457843,2.691071783667684,0.11423172994018038,43.90544908148721,0
fashion,NA,box,standard,clear,high,5620.373584633038,4.527063691871824,0.09205736956324813,54.9253342334771,1
documents,APAC,box,standard,clear,low,6173.2924649668275,4.051296569132531,0.00934526482548561,22.863096442505785,0
documents,NA,box,standard,clear,low,7101.048276424468,7.7725542755394255,0.026663268321466288,25.397918874806024,0
spare_parts,EU,box,standard,clear,low,3285.297893592522,2.8523865572365663,0.01663498882073689,66.87511798037839,0
spare_parts,APAC,box,standard,clear,low,6070.391747532048,3.6402050521750544,0.03984232577346319,69.85445397857657,0
electronics,APAC,crate,standard,clear,high,6672.562381270295,7.33115389830874,0.04115840480805331,64.04095763518117,0
electronics,APAC,box,standard,rain,low,7608.6905717890195,5.814904810874274,0.059997160661585246,72.50209777749014,0
pharma,EU,polybag,fragile,clear,high,2996.933776638536,4.038311153191311,0.07102484877862858,87.67640632362084,0
pharma,EU,box,standard,clear,low,2673.405352527725,13.357161193486373,0.009892402837590923,129.4783908800471,0
cosmetics,EU,box,standard,rain,high,2350.831568948264,10.262866295746097,0.08506261530445568,75.4656889453098,0
cosmetics,ME,box,hazmat,rain,low,4003.024750197317,17.744380016922605,0.026861975807862374,73.74121921849486,0
food,EU,polybag,fragile,clear,medium,3356.240236003953,15.392770560530971,0.027344511534351756,49.20992097212474,0
fashion,EU,polybag,standard,clear,medium,3933.753332958113,1.261848132593804,0.0061498734967318225,34.061561498531844,0
fashion,NA,polybag,fragile,rain,low,7085.360331653773,6.428601422198133,0.03183615116106725,38.695920941902685,0
cosmetics,AF,box,standard,clear,medium,5403.801777847476,4.640821113442869,0.018227929917769673,49.90374344774546,0
pharma,NA,box,standard,clear,medium,6452.679596603838,8.248532193918432,0.007753524703393268,109.10555952012282,0
documents,EU,polybag,standard,clear,low,2500.460563047911,16.973380687882212,0.025752975861525192,61.67980697142523,0
food,AF,polybag,standard,clear,medium,5088.253320597579,8.197494069186478,0.021383312784301386,59.736857449661,0
spare_parts,APAC,box,fragile,clear,medium,6000.650696363701,5.310264561630797,0.07069597670945896,74.93240818494091,0
spare_parts,ME,polybag,standard,clear,medium,4586.98165822109,4.784674752714536,0.0644843989603207,57.204848288889714,0
electronics,APAC,box,standard,clear,medium,6883.027380420356,10.727359712232055,0.01984688484645079,76.57158381797645,0
pharma,NA,box,standard,storm,medium,6448.316854447475,9.147137572207782,0.03508041121800536,132.7707783414514,0
food,APAC,box,standard,rain,high,6161.126011780583,4.494922329699657,0.057532777541588746,44.08201878832498,0
food,EU,box,standard,clear,medium,3145.826888097198,1.5494354266725834,0.00796602435530776,24.977930703451936,0
electronics,AF,box,standard,clear,low,5084.873320638714,5.829212388681662,0.024946715947879023,77.71318457440229,0
documents,EU,polybag,fragile,clear,low,3198.34940798559,3.2587851119103743,0.02183579597524923,22.48752721332892,1
documents,APAC,crate,standard,clear,medium,6781.83394801503,2.8372174619979793,0.0044675938712794615,20.43823470812534,0
electronics,ME,box,standard,rain,medium,4655.329361189599,1.0626830586257772,0.018511342337471492,56.60398294974766,0
